date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:17	1262/1262	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:32:14%20GMT	http://www.guidetypo3.com/fileadmin/images/icones/32/product-design.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/icones/32/product-design.png	(from http://www.guidetypo3.com/tutoriaux/article/gestion-des-css-et-javascript.html)
14:44:18	25771/25771	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:06%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/ajouter-un-shortcut-icon.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/ajouter-un-shortcut-icon.html	(from http://www.guidetypo3.com/tutoriaux/article/gestion-des-css-et-javascript.html)
14:44:19	25755/25755	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:07%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/inserer-des-flux-rss.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/inserer-des-flux-rss.html	(from http://www.guidetypo3.com/tutoriaux/article/gestion-des-css-et-javascript.html)
14:44:19	1286/1286	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:32:29%20GMT	http://www.guidetypo3.com/fileadmin/images/icones/32/upcoming-work.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/icones/32/upcoming-work.png	(from http://www.guidetypo3.com/tutoriaux/article/gestion-des-extensions-typo3.html)
14:44:21	878/878	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:32:13%20GMT	http://www.guidetypo3.com/fileadmin/images/icones/32/process.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/icones/32/process.png	(from http://www.guidetypo3.com/tutoriaux/article/etendre-les-fonctionnalites.html)
14:44:22	1028/1028	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:31:19%20GMT	http://www.guidetypo3.com/fileadmin/images/icones/32/attibutes.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/icones/32/attibutes.png	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:23	36941/36941	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202011%2020:07:33%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_typo3-form-1.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_typo3-form-1.jpg.jpg	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:24	56/56	---M--	200	added ('OK')	image/gif	etag:%2238-4c923b3894a00%22	http://www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/pil2up.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/pil2up.gif	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:24	349/349	---M--	200	added ('OK')	image/gif	etag:%2215d-4c923b2a46840%22	http://www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/garbage.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/garbage.gif	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:24	55/55	---M--	200	added ('OK')	image/gif	etag:%2237-4c923b37a07c0%22	http://www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/pil2down.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/pil2down.gif	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:24	64/64	---M--	200	added ('OK')	image/gif	etag:%2240-4c923b1733b40%22	http://www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/add.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/t3skin/icons/gfx/add.gif	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:25	1594/1594	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202011%2022:31:36%20GMT	http://www.guidetypo3.com/fileadmin/images/icones/32/customers.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/icones/32/customers.png	(from http://www.guidetypo3.com/tutoriaux/article/gestion-dun-workflow.html)
14:44:27	19041/19041	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:15%20GMT	http://www.guidetypo3.com/recherche.html?tx_indexedsearch[ext]=0	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/recherche15bd.html	(from http://www.guidetypo3.com/recherche.html?tx_indexedsearch[ext]=1)
14:44:27	344/344	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:15%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fguidetypo3-4-5.png&md5=6485975ea13658b02de773586e386e664fc50f8e&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexbfaa.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/guidetypo3com-en-typo3-version-45-lts.html)
14:44:27	76964/76964	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202011%2020:08:18%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_typo3-form-2.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_typo3-form-2.jpg.jpg	(from http://www.guidetypo3.com/tutoriaux/article/creer-des-formulaires.html)
14:44:29	20221/20221	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:16%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/liens-vider-tous-les-caches.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/liens-vider-tous-les-caches.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/guidetypo3com-en-typo3-version-45-lts.html)
14:44:30	1645/1645	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20May%202011%2017:53:33%20GMT	http://www.guidetypo3.com/typo3conf/ext/sp_socialbookmarks/res/js/socialbookmarks.js	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/sp_socialbookmarks/res/js/socialbookmarks.js	(from http://www.guidetypo3.com/actualite/article/guidetypo3com-en-typo3-version-45-lts.html)
14:44:30	20360/20360	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:17%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/champs-speciaux-dans-mailform-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/champs-speciaux-dans-mailform-typo3.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/guidetypo3com-en-typo3-version-45-lts.html)
14:44:32	54083/54083	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202011%2013:21:33%20GMT	http://www.guidetypo3.com/uploads/pics/guidetypo3-4-5.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/guidetypo3-4-5.png	(from http://www.guidetypo3.com/trucs-et-astuces/article/guidetypo3com-en-typo3-version-45-lts.html)
14:44:34	33999/33999	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:20%20GMT	http://www.guidetypo3.com/en.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:36	20651/20651	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:21%20GMT	http://www.guidetypo3.com/en/extensions.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/extensions.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:36	33999/33999	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:20%20GMT	http://www.guidetypo3.com/en/home.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/home.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:38	25386/25386	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:22%20GMT	http://www.guidetypo3.com/en/tips-and-tricks.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:39	25264/25264	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:27%20GMT	http://www.guidetypo3.com/en/tutorials.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:41	22197/22197	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:28%20GMT	http://www.guidetypo3.com/en/typoscript.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/typoscript.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:41	21457/21457	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:29%20GMT	http://www.guidetypo3.com/en/downloads.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/downloads.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:42	22687/22687	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:30%20GMT	http://www.guidetypo3.com/en/contact.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/contact.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:44	28281/28281	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:30%20GMT	http://www.guidetypo3.com/en/suggest-an-article.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/suggest-an-article.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:44	22687/22687	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:31%20GMT	http://www.guidetypo3.com/en/our-contact.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/our-contact.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:45	17443/17443	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:32%20GMT	http://www.guidetypo3.com/en/legal-mentions.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/legal-mentions.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:46	19412/19412	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:33%20GMT	http://www.guidetypo3.com/en/site-map.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/site-map.html	(from http://www.guidetypo3.com/en/news/article/guidetypo3com-in-typo3-version-45-lts.html)
14:44:46	352/352	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:35%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2FTYPO3_Beta_-_typo3.org.png&md5=90e1c8399605c271d94620b18f5a5c5b317c97bd&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index7bef.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/site-beta-previewtypo3org.html)
14:44:49	346/346	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:37%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Ft3translation_01.jpg&md5=2d14d87de9e37a3b3d0b11d50d91b56cdaf133ea&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/index948a.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/serveur-de-translation-typo3.html)
14:44:55	30531/30531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Oct%202011%2010:26:19%20GMT	http://www.guidetypo3.com/uploads/pics/t3translation_01.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3translation_01.jpg	(from http://www.guidetypo3.com/trucs-et-astuces/article/serveur-de-translation-typo3.html)
14:44:57	346/346	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:45%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Ft3translation_02.jpg&md5=cc7abf92652cc10f1e3a3fcfac8cb82d440d35eb&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexf302.html	(from http://www.guidetypo3.com/en/news/article/typo3-translation-server.html)
14:44:58	80244/80244	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202011%2013:51:23%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_Beta_TYPO3_-_typo3.org.png.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_Beta_TYPO3_-_typo3.org.png.png	(from http://www.guidetypo3.com/trucs-et-astuces/article/site-beta-previewtypo3org.html)
14:44:58	80244/80244	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202012%2022:14:01%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_Beta_TYPO3_-_typo3.org_01.png.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_Beta_TYPO3_-_typo3.org_01.png.png	(from http://www.guidetypo3.com/en/news/article/beta-site-previewtypo3org.html)
14:45:01	1456/1456	---M--	200	added ('OK')	image/gif	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/load-indicator.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/load-indicator.gif	(from http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/css/style6.css?1327777280)
14:45:01	29869/29869	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:47%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/language-management-in-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/language-management-in-typo3.html	(from http://www.guidetypo3.com/en/tips-and-tricks/article/insert-a-highlight-code-in-an-tt-news-article.html)
14:45:01	109/109	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/bg_trans.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/bg_trans.png	(from http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/css/style6.css?1327777280)
14:45:01	30531/30531	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202012%2022:39:01%20GMT	http://www.guidetypo3.com/uploads/pics/t3translation_02.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3translation_02.jpg	(from http://www.guidetypo3.com/en/news/article/typo3-translation-server.html)
14:45:02	1150/1150	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/b_next.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/b_next.png	(from http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/css/style6.css?1327777280)
14:45:02	1146/1146	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Jan%202012%2019:01:20%20GMT	http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/b_prev.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/images/b_prev.png	(from http://www.guidetypo3.com/typo3conf/ext/t3s_jslidernews/res/css/style6.css?1327777280)
14:45:04	345/345	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:52%20GMT	http://www.guidetypo3.com/index.php?eID=tx_cms_showpic&file=uploads%2Fpics%2Fbandeau_t3uni13.png&md5=2a2538fea82e585ac64d6d9feb4390cbf137b927&parameters[0]=YTo0OntzOjU6IndpZHRoIjtzOjQ6IjgwMG0iO3M6NjoiaGVpZ2h0IjtzOjM6IjYw&parameters[1]=MCI7czo3OiJib2R5VGFnIjtzOjQyOiI8Ym9keSBiZ0NvbG9yPSIjZmZmZmZmIiBz&parameters[2]=dHlsZT0ibWFyZ2luOjA7Ij4iO3M6NDoid3JhcCI7czozNzoiPGEgaHJlZj0iamF2&parameters[3]=YXNjcmlwdDpjbG9zZSgpOyI%2BIHwgPC9hPiI7fQ%3D%3D	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/indexccf1.html	(from http://www.guidetypo3.com/actualite/article/demarrage-de-la-t3uni13.html)
14:45:06	181742/181742	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Apr%202011%2013:52:47%20GMT	http://www.guidetypo3.com/uploads/pics/TYPO3_Beta_-_typo3.org.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/TYPO3_Beta_-_typo3.org.png	(from http://www.guidetypo3.com/trucs-et-astuces/article/site-beta-previewtypo3org.html)
14:45:08	21319/21319	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:42:55%20GMT	http://www.guidetypo3.com/actualite/article/la-sortie-de-typo3-46-en-version-finale.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/la-sortie-de-typo3-46-en-version-finale.html	(from http://www.guidetypo3.com/page/1.html)
14:45:11	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:13%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_06.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_06.png	(from http://www.guidetypo3.com/page/1.html)
14:45:12	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:13%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_07.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_07.png	(from http://www.guidetypo3.com/page/1.html)
14:45:12	46533/46533	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jun%202012%2022:50:13%20GMT	http://www.guidetypo3.com/uploads/pics/t3uni12_08.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/t3uni12_08.png	(from http://www.guidetypo3.com/page/1.html)
14:45:13	21311/21311	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:00%20GMT	http://www.guidetypo3.com/actualite/article/la-sortie-de-typo3-46-en-version-alpha1.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/la-sortie-de-typo3-46-en-version-alpha1.html	(from http://www.guidetypo3.com/page/1.html)
14:45:16	21218/21218	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:03%20GMT	http://www.guidetypo3.com/actualite/article/t3con11-frankfurt-sous-typo3-version-50.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/t3con11-frankfurt-sous-typo3-version-50.html	(from http://www.guidetypo3.com/page/1.html)
14:45:16	32473/32473	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20May%202011%2021:00:35%20GMT	http://www.guidetypo3.com/uploads/pics/typo3-46-alpha1.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/typo3-46-alpha1.jpg	(from http://www.guidetypo3.com/page/1.html)
14:45:18	66729/66729	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Oct%202011%2009:47:05%20GMT	http://www.guidetypo3.com/uploads/pics/Inspiring-people-to-party2.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/Inspiring-people-to-party2.png	(from http://www.guidetypo3.com/page/1.html)
14:45:18	22016/22016	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:06%20GMT	http://www.guidetypo3.com/actualite/article/universite-dete-typo3-2011-t3uni11.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/universite-dete-typo3-2011-t3uni11.html	(from http://www.guidetypo3.com/page/2.html)
14:45:19	32979/32979	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20May%202011%2012:39:17%20GMT	http://www.guidetypo3.com/uploads/pics/typo3-overview-t3con11.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/typo3-overview-t3con11.jpg	(from http://www.guidetypo3.com/page/1.html)
14:45:21	25179/25179	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:09%20GMT	http://www.guidetypo3.com/actualite/article/templates-typo3-gratuits-partie-2.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/templates-typo3-gratuits-partie-2.html	(from http://www.guidetypo3.com/page/2.html)
